source_id,target_id,relation,provenance,source,source_row,characteristic
RULE_9ace43b80b47e9b5,VAL_d63a7323926a1147,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,type
RULE_9ace43b80b47e9b5,VAL_d00a50e0a7516c7a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,characteristic
RULE_9ace43b80b47e9b5,VAL_faa9d8774782e75a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,housing
RULE_9ace43b80b47e9b5,VAL_6852a7db852ad36a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,powerSupply
RULE_9ace43b80b47e9b5,VAL_18f7bcd5389f8b4d,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,numberOfChannels
RULE_9ace43b80b47e9b5,VAL_43d4ee4dc051670b,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,explosionApproval
RULE_9ace43b80b47e9b5,VAL_479efaebf64c1e73,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,protectionArea
RULE_9ace43b80b47e9b5,VAL_4aa6177c23e4da3c,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,intrinsicSafety
RULE_9ace43b80b47e9b5,VAL_262fccf19389b92e,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,certification
RULE_9ace43b80b47e9b5,VAL_250b1cd84d80059e,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,dataInterface
RULE_9ace43b80b47e9b5,VAL_59ec0d71241669aa,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,stromSchaltbar
RULE_9ace43b80b47e9b5,VAL_7ff6d895ed365440,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,stromEingaenge
RULE_9ace43b80b47e9b5,VAL_479e1c187be033e0,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,temperaturEingaenge
RULE_9ace43b80b47e9b5,VAL_50b6289cde98dc49,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,steamApplication
RULE_9ace43b80b47e9b5,VAL_fc31f77331759470,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,waveInjector
RULE_9ace43b80b47e9b5,VAL_2676bd8840266aad,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,tagPlate
RULE_9ace43b80b47e9b5,VAL_386cbad7dcf5b735,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,inclusiveManual
RULE_9ace43b80b47e9b5,VAL_d723eea6e08b5602,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,powerCable
RULE_9ace43b80b47e9b5,VAL_7af1c2f312e7c10e,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,carryingCase
RULE_9ace43b80b47e9b5,VAL_aa1b68c72a179664,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,measuringTape
RULE_9ace43b80b47e9b5,VAL_1192cb051897d7c6,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,dev_advMeterVerification
RULE_9ace43b80b47e9b5,VAL_5713f5cb5b195172,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,dynamicGasMaster
RULE_9ace43b80b47e9b5,VAL_17761a351a5b42ae,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,390.0,customUserFluid
PRODUCT_731,RULE_97217aeab7c294aa,HAS_RULE_ROW,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,
RULE_97217aeab7c294aa,VAL_e960a3e12805b44f,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,OrgUnitAreaOfDocument
RULE_97217aeab7c294aa,VAL_3c1402392fdf9063,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,marke
RULE_97217aeab7c294aa,VAL_72d9bd3f30e49bd0,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,packageFixed_dev
RULE_97217aeab7c294aa,FAMILY_8177acd68c91a9c4,RULE_APPLIES_TO_FAMILY,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,
RULE_97217aeab7c294aa,VAL_d9a9ed7deb43abb4,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,installationsart
RULE_97217aeab7c294aa,VAL_a2e6f0d9786b1018,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,devCategory
RULE_97217aeab7c294aa,VAL_d63a7323926a1147,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,type
RULE_97217aeab7c294aa,VAL_d00a50e0a7516c7a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,characteristic
RULE_97217aeab7c294aa,VAL_faa9d8774782e75a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,housing
RULE_97217aeab7c294aa,VAL_6852a7db852ad36a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,powerSupply
RULE_97217aeab7c294aa,VAL_18f7bcd5389f8b4d,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,numberOfChannels
RULE_97217aeab7c294aa,VAL_43d4ee4dc051670b,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,explosionApproval
RULE_97217aeab7c294aa,VAL_479efaebf64c1e73,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,protectionArea
RULE_97217aeab7c294aa,VAL_4aa6177c23e4da3c,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,intrinsicSafety
RULE_97217aeab7c294aa,VAL_262fccf19389b92e,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,certification
RULE_97217aeab7c294aa,VAL_bbb8d08f2c39b7d8,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,dataInterface
RULE_97217aeab7c294aa,VAL_7cbd0f7feb9a6b1a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,stromSchaltbar
RULE_97217aeab7c294aa,VAL_a93ede42b20b2cbe,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,stromEingaenge
RULE_97217aeab7c294aa,VAL_1f29edb69c8aec54,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,temperaturEingaenge
RULE_97217aeab7c294aa,VAL_50b6289cde98dc49,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,steamApplication
RULE_97217aeab7c294aa,VAL_fc31f77331759470,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,waveInjector
RULE_97217aeab7c294aa,VAL_2676bd8840266aad,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,tagPlate
RULE_97217aeab7c294aa,VAL_386cbad7dcf5b735,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,inclusiveManual
RULE_97217aeab7c294aa,VAL_d723eea6e08b5602,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,powerCable
RULE_97217aeab7c294aa,VAL_7af1c2f312e7c10e,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,carryingCase
RULE_97217aeab7c294aa,VAL_aa1b68c72a179664,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,measuringTape
RULE_97217aeab7c294aa,VAL_1192cb051897d7c6,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,dev_advMeterVerification
RULE_97217aeab7c294aa,VAL_5713f5cb5b195172,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,dynamicGasMaster
RULE_97217aeab7c294aa,VAL_17761a351a5b42ae,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,391.0,customUserFluid
PRODUCT_731,RULE_bc3acaa3651da166,HAS_RULE_ROW,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,
RULE_bc3acaa3651da166,VAL_e960a3e12805b44f,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,OrgUnitAreaOfDocument
RULE_bc3acaa3651da166,VAL_3c1402392fdf9063,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,marke
RULE_bc3acaa3651da166,VAL_72d9bd3f30e49bd0,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,packageFixed_dev
RULE_bc3acaa3651da166,FAMILY_8177acd68c91a9c4,RULE_APPLIES_TO_FAMILY,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,
RULE_bc3acaa3651da166,VAL_d9a9ed7deb43abb4,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,installationsart
RULE_bc3acaa3651da166,VAL_a2e6f0d9786b1018,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,devCategory
RULE_bc3acaa3651da166,VAL_d63a7323926a1147,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,type
RULE_bc3acaa3651da166,VAL_d00a50e0a7516c7a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,characteristic
RULE_bc3acaa3651da166,VAL_faa9d8774782e75a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,housing
RULE_bc3acaa3651da166,VAL_6852a7db852ad36a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,powerSupply
RULE_bc3acaa3651da166,VAL_18f7bcd5389f8b4d,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,numberOfChannels
RULE_bc3acaa3651da166,VAL_43d4ee4dc051670b,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,explosionApproval
RULE_bc3acaa3651da166,VAL_479efaebf64c1e73,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,protectionArea
RULE_bc3acaa3651da166,VAL_4aa6177c23e4da3c,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,intrinsicSafety
RULE_bc3acaa3651da166,VAL_262fccf19389b92e,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,certification
RULE_bc3acaa3651da166,VAL_bbb8d08f2c39b7d8,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,dataInterface
RULE_bc3acaa3651da166,VAL_8e34b89acb28f532,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,stromSchaltbar
RULE_bc3acaa3651da166,VAL_25757b701740f611,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,stromEingaenge
RULE_bc3acaa3651da166,VAL_4ec443888c86bf7a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,temperaturEingaenge
RULE_bc3acaa3651da166,VAL_50b6289cde98dc49,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,steamApplication
RULE_bc3acaa3651da166,VAL_fc31f77331759470,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,waveInjector
RULE_bc3acaa3651da166,VAL_2676bd8840266aad,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,tagPlate
RULE_bc3acaa3651da166,VAL_386cbad7dcf5b735,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,inclusiveManual
RULE_bc3acaa3651da166,VAL_d723eea6e08b5602,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,powerCable
RULE_bc3acaa3651da166,VAL_7af1c2f312e7c10e,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,carryingCase
RULE_bc3acaa3651da166,VAL_aa1b68c72a179664,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,measuringTape
RULE_bc3acaa3651da166,VAL_1192cb051897d7c6,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,dev_advMeterVerification
RULE_bc3acaa3651da166,VAL_5713f5cb5b195172,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,dynamicGasMaster
RULE_bc3acaa3651da166,VAL_17761a351a5b42ae,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,392.0,customUserFluid
PRODUCT_731,RULE_50ad428f6a2967cc,HAS_RULE_ROW,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,
RULE_50ad428f6a2967cc,VAL_e960a3e12805b44f,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,OrgUnitAreaOfDocument
RULE_50ad428f6a2967cc,VAL_3c1402392fdf9063,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,marke
RULE_50ad428f6a2967cc,VAL_72d9bd3f30e49bd0,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,packageFixed_dev
RULE_50ad428f6a2967cc,FAMILY_8177acd68c91a9c4,RULE_APPLIES_TO_FAMILY,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,
RULE_50ad428f6a2967cc,VAL_d9a9ed7deb43abb4,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,installationsart
RULE_50ad428f6a2967cc,VAL_a2e6f0d9786b1018,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,devCategory
RULE_50ad428f6a2967cc,VAL_d63a7323926a1147,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,type
RULE_50ad428f6a2967cc,VAL_d00a50e0a7516c7a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,characteristic
RULE_50ad428f6a2967cc,VAL_faa9d8774782e75a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,housing
RULE_50ad428f6a2967cc,VAL_6852a7db852ad36a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,powerSupply
RULE_50ad428f6a2967cc,VAL_18f7bcd5389f8b4d,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,numberOfChannels
RULE_50ad428f6a2967cc,VAL_43d4ee4dc051670b,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,explosionApproval
RULE_50ad428f6a2967cc,VAL_479efaebf64c1e73,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,protectionArea
RULE_50ad428f6a2967cc,VAL_4aa6177c23e4da3c,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,intrinsicSafety
RULE_50ad428f6a2967cc,VAL_262fccf19389b92e,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,certification
RULE_50ad428f6a2967cc,VAL_bbb8d08f2c39b7d8,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,dataInterface
RULE_50ad428f6a2967cc,VAL_a5808fe3111f526a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,stromSchaltbar
RULE_50ad428f6a2967cc,VAL_7ff6d895ed365440,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,stromEingaenge
RULE_50ad428f6a2967cc,VAL_479e1c187be033e0,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,temperaturEingaenge
RULE_50ad428f6a2967cc,VAL_50b6289cde98dc49,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,steamApplication
RULE_50ad428f6a2967cc,VAL_fc31f77331759470,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,waveInjector
RULE_50ad428f6a2967cc,VAL_2676bd8840266aad,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,tagPlate
RULE_50ad428f6a2967cc,VAL_386cbad7dcf5b735,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,inclusiveManual
RULE_50ad428f6a2967cc,VAL_d723eea6e08b5602,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,powerCable
RULE_50ad428f6a2967cc,VAL_7af1c2f312e7c10e,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,carryingCase
RULE_50ad428f6a2967cc,VAL_aa1b68c72a179664,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,measuringTape
RULE_50ad428f6a2967cc,VAL_1192cb051897d7c6,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,dev_advMeterVerification
RULE_50ad428f6a2967cc,VAL_5713f5cb5b195172,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,dynamicGasMaster
RULE_50ad428f6a2967cc,VAL_17761a351a5b42ae,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,393.0,customUserFluid
PRODUCT_731,RULE_bd5d607509ef2e15,HAS_RULE_ROW,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,
RULE_bd5d607509ef2e15,VAL_e960a3e12805b44f,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,OrgUnitAreaOfDocument
RULE_bd5d607509ef2e15,VAL_3c1402392fdf9063,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,marke
RULE_bd5d607509ef2e15,VAL_72d9bd3f30e49bd0,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,packageFixed_dev
RULE_bd5d607509ef2e15,FAMILY_8177acd68c91a9c4,RULE_APPLIES_TO_FAMILY,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,
RULE_bd5d607509ef2e15,VAL_d9a9ed7deb43abb4,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,installationsart
RULE_bd5d607509ef2e15,VAL_a2e6f0d9786b1018,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,devCategory
RULE_bd5d607509ef2e15,VAL_d63a7323926a1147,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,type
RULE_bd5d607509ef2e15,VAL_d00a50e0a7516c7a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,characteristic
RULE_bd5d607509ef2e15,VAL_faa9d8774782e75a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,housing
RULE_bd5d607509ef2e15,VAL_6852a7db852ad36a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,powerSupply
RULE_bd5d607509ef2e15,VAL_18f7bcd5389f8b4d,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,numberOfChannels
RULE_bd5d607509ef2e15,VAL_43d4ee4dc051670b,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,explosionApproval
RULE_bd5d607509ef2e15,VAL_479efaebf64c1e73,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,protectionArea
RULE_bd5d607509ef2e15,VAL_4aa6177c23e4da3c,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,intrinsicSafety
RULE_bd5d607509ef2e15,VAL_262fccf19389b92e,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,certification
RULE_bd5d607509ef2e15,VAL_a425803f41f4bb7e,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,dataInterface
RULE_bd5d607509ef2e15,VAL_7cbd0f7feb9a6b1a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,stromSchaltbar
RULE_bd5d607509ef2e15,VAL_a93ede42b20b2cbe,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,stromEingaenge
RULE_bd5d607509ef2e15,VAL_479e1c187be033e0,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,temperaturEingaenge
RULE_bd5d607509ef2e15,VAL_50b6289cde98dc49,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,steamApplication
RULE_bd5d607509ef2e15,VAL_fc31f77331759470,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,waveInjector
RULE_bd5d607509ef2e15,VAL_2676bd8840266aad,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,tagPlate
RULE_bd5d607509ef2e15,VAL_386cbad7dcf5b735,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,inclusiveManual
RULE_bd5d607509ef2e15,VAL_d723eea6e08b5602,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,powerCable
RULE_bd5d607509ef2e15,VAL_7af1c2f312e7c10e,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,carryingCase
RULE_bd5d607509ef2e15,VAL_aa1b68c72a179664,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,measuringTape
RULE_bd5d607509ef2e15,VAL_1192cb051897d7c6,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,dev_advMeterVerification
RULE_bd5d607509ef2e15,VAL_5713f5cb5b195172,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,dynamicGasMaster
RULE_bd5d607509ef2e15,VAL_17761a351a5b42ae,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,394.0,customUserFluid
PRODUCT_731,RULE_d43f48b01274602d,HAS_RULE_ROW,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,395.0,
RULE_d43f48b01274602d,VAL_e960a3e12805b44f,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,395.0,OrgUnitAreaOfDocument
RULE_d43f48b01274602d,VAL_3c1402392fdf9063,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,395.0,marke
RULE_d43f48b01274602d,VAL_72d9bd3f30e49bd0,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,395.0,packageFixed_dev
RULE_d43f48b01274602d,FAMILY_8177acd68c91a9c4,RULE_APPLIES_TO_FAMILY,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,395.0,
RULE_d43f48b01274602d,VAL_d9a9ed7deb43abb4,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,395.0,installationsart
RULE_d43f48b01274602d,VAL_a2e6f0d9786b1018,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,395.0,devCategory
RULE_d43f48b01274602d,VAL_d63a7323926a1147,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,395.0,type
RULE_d43f48b01274602d,VAL_d00a50e0a7516c7a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,395.0,characteristic
RULE_d43f48b01274602d,VAL_faa9d8774782e75a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,395.0,housing
RULE_d43f48b01274602d,VAL_6852a7db852ad36a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,395.0,powerSupply
RULE_d43f48b01274602d,VAL_18f7bcd5389f8b4d,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,395.0,numberOfChannels
RULE_d43f48b01274602d,VAL_43d4ee4dc051670b,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,395.0,explosionApproval
RULE_d43f48b01274602d,VAL_479efaebf64c1e73,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,395.0,protectionArea
RULE_d43f48b01274602d,VAL_4aa6177c23e4da3c,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,395.0,intrinsicSafety
RULE_d43f48b01274602d,VAL_262fccf19389b92e,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,395.0,certification
RULE_d43f48b01274602d,VAL_a425803f41f4bb7e,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,395.0,dataInterface
RULE_d43f48b01274602d,VAL_8e34b89acb28f532,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,395.0,stromSchaltbar
RULE_d43f48b01274602d,VAL_25757b701740f611,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,395.0,stromEingaenge
RULE_d43f48b01274602d,VAL_4ec443888c86bf7a,RULE_SPECIFIES,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,395.0,temperaturEingaenge
