regime,model,transformed_feature,importance,absolute_importance,importance_type
PROVENANCE_AWARE,RANDOM_FOREST,config_waveInjector_NOVALUE,0.008132236639933893,0.008132236639933893,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,evidence_level_VERY_STRONG,0.007151333759101463,0.007151333759101463,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_waveInjector_FWI,0.006373782540367419,0.006373782540367419,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_binaerOpenColl_MP_MP4,0.006186205379392301,0.006186205379392301,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_characteristic_GP,0.006006820859553593,0.006006820859553593,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_devCategory_G,0.00559101367379788,0.00559101367379788,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,evidence_level_MODERATE,0.005562311383146191,0.005562311383146191,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_devCategory_F,0.004771132041888571,0.004771132041888571,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,generation_method_DEPENDENCY_TWO_CHARACTERISTIC,0.004747183695682929,0.004747183695682929,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_temperaturEingaenge_TT2,0.004744157656137111,0.004744157656137111,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_characteristic_TE,0.004462103988644438,0.004462103988644438,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_characteristic_ST,0.004260728287534095,0.004260728287534095,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_binaerOpenColl_MP_MP1,0.004138811080414778,0.004138811080414778,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_explosionApproval_K,0.004058398409575288,0.004058398409575288,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_binaerDigitalOpenColl_MN_MN1,0.004050185679494399,0.004050185679494399,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_binaerDigitalOpenColl_MN_NOVALUE,0.00373007934039953,0.00373007934039953,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_steamApplication_NOVALUE,0.0036630700692464433,0.0036630700692464433,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_protectionArea_2,0.003606885829991098,0.003606885829991098,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_explosionApproval_A,0.003605947168287706,0.003605947168287706,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_explosionApproval_N,0.003459833083096242,0.003459833083096242,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_protectionArea_N,0.0034414730327644136,0.0034414730327644136,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_binaerOpenColl_MP_NOVALUE,0.0033964251325017463,0.0033964251325017463,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_devCategory_H,0.003351059237148268,0.003351059237148268,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_characteristic_CA,0.0032447526417482596,0.0032447526417482596,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,generation_method_ONE_CHARACTERISTIC,0.0031638299528971943,0.0031638299528971943,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_binaerDigitalOpenColl_MN_MN4,0.003041782409381781,0.003041782409381781,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_dev_advMeterVerification_1,0.002770900354600184,0.002770900354600184,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_dynamicGasMaster_NOVALUE,0.002752550318051576,0.002752550318051576,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_characteristic_PW,0.0027287262252848297,0.0027287262252848297,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_dev_advMeterVerification_NOVALUE,0.0027085119621922354,0.0027085119621922354,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_explosionApproval_F,0.002660646999908324,0.002660646999908324,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_dynamicGasMaster_1,0.002646174924302725,0.002646174924302725,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,evidence_level_LOW,0.0022812878036691012,0.0022812878036691012,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_steamApplication_N,0.002165974971805425,0.002165974971805425,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_binaerDigitalOpenColl_MN_MN2,0.00214652737791788,0.00214652737791788,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_numberOfChannels,0.0019074467756673946,0.0019074467756673946,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_characteristic_WD,0.0015717140254848073,0.0015717140254848073,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_devCategory_S,0.0015256506765611922,0.0015256506765611922,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_dataInterface_MT,0.0015036292813097574,0.0015036292813097574,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_dataInterface_MR,0.0007962344114404244,0.0007962344114404244,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,evidence_level_STRONG,0.0007673041692178751,0.0007673041692178751,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_certification_CN,0.000627375926348786,0.000627375926348786,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_steamApplication_H,0.0005624183081650456,0.0005624183081650456,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_binaerOpenColl_MP_MP2,0.00025361397027983394,0.00025361397027983394,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_characteristic_VG,0.00011456985829482284,0.00011456985829482284,feature_importance
PROVENANCE_AWARE,RANDOM_FOREST,config_stromEingaenge_IS2,4.5196124048263055e-05,4.5196124048263055e-05,feature_importance
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_certification_MN,-5.287174986938338,5.287174986938338,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_powerSupply,3.8900618897295245,3.8900618897295245,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_certification_NN,2.782248851977519,2.782248851977519,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_dataInterface_NN,-2.5199194670213343,2.5199194670213343,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_certification_CN,2.3748636687418188,2.3748636687418188,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_characteristic_ST,-1.7607952765501576,1.7607952765501576,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_binaerDigitalOpenColl_MN_MN2,1.711287019861408,1.711287019861408,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_dataInterface_PA,1.685916896222188,1.685916896222188,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_steamApplication_NOVALUE,1.6307328103311258,1.6307328103311258,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_characteristic_PW,1.4816415895080948,1.4816415895080948,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_stromSchaltbar_NOVALUE,-1.4601854613721026,1.4601854613721026,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_waveInjector_FWI,-1.4176593953673433,1.4176593953673433,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_waveInjector_NOVALUE,1.2875969291483285,1.2875969291483285,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,nearest_real_distance,-1.2855691685279445,1.2855691685279445,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,real_proximity_score,1.2855691685279445,1.2855691685279445,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_stromSchaltbar_CS1,1.2674168247190343,1.2674168247190343,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_steamApplication_N,-1.2523767226651839,1.2523767226651839,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_characteristic_TE,1.1047302882902088,1.1047302882902088,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_temperaturEingaenge_TT2,1.1047302882902088,1.1047302882902088,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_dataInterface_MR,-1.0885762394269938,1.0885762394269938,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,source_frequency_score,1.0845731512904144,1.0845731512904144,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,source_frequency,1.0845731512904142,1.0845731512904142,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_stromEingaenge_NOVALUE,-1.0312858054634861,1.0312858054634861,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_binaerDigitalOpenColl_MN_MN1,-1.0240285697114873,1.0240285697114873,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_temperaturEingaenge_TT1,-1.0048789535272509,1.0048789535272509,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_binaerDigitalOpenColl_MN_NOVALUE,-0.9887201503400553,0.9887201503400553,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_dataInterface_HS,0.9649652509752237,0.9649652509752237,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_characteristic_GP,-0.9092408414823449,0.9092408414823449,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_dataInterface_MT,0.8275510930319023,0.8275510930319023,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_stromEingaenge_IS1,0.8171249708650482,0.8171249708650482,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_devCategory_G,0.7389222342719547,0.7389222342719547,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_dynamicGasMaster_1,-0.6596697611696736,0.6596697611696736,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,unmentioned_features,-0.6328870815842488,0.6328870815842488,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_devCategory_S,-0.5825313932364486,0.5825313932364486,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,evidence_level_MODERATE,-0.5697537465741482,0.5697537465741482,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,evidence_level_VERY_STRONG,0.5435489287764754,0.5435489287764754,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,generation_method_ONE_CHARACTERISTIC,0.5311210775295921,0.5311210775295921,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_dynamicGasMaster_NOVALUE,0.5296072949506585,0.5296072949506585,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_steamApplication_H,-0.5084185538849629,0.5084185538849629,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_customUserFluid_1,-0.481171423260972,0.481171423260972,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_devCategory_H,-0.4806046417823373,0.4806046417823373,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_numberOfChannels,0.47000140634529625,0.47000140634529625,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,generation_method_TWO_CHARACTERISTIC,-0.43862345727653934,0.43862345727653934,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_dev_advMeterVerification_1,-0.3740017972705493,0.3740017972705493,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_customUserFluid_NOVALUE,0.35110895704195844,0.35110895704195844,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,observed_configuration_score,-0.348999437060126,0.348999437060126,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_characteristic_WD,-0.27446606782690136,0.27446606782690136,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,evidence_level_STRONG,0.26084443525953876,0.26084443525953876,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_binaerOpenColl_MP_MP4,-0.24825512155632243,0.24825512155632243,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_dev_advMeterVerification_NOVALUE,0.2439393310515296,0.2439393310515296,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,record_type_OBSERVED,-0.23498793771894785,0.23498793771894785,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,evidence_level_OBSERVED,-0.23498793771894108,0.23498793771894108,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,generation_method_REAL_OBSERVED,-0.23498793771894108,0.23498793771894108,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_explosionApproval_A,-0.23116812088477826,0.23116812088477826,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_temperaturEingaenge_NOVALUE,-0.2299138009819717,0.2299138009819717,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,mandatory_total,0.22347129787156944,0.22347129787156944,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,mandatory_satisfied,0.2234712978715623,0.2234712978715623,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_explosionApproval_F,0.21485454147242877,0.21485454147242877,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,preferred_satisfied,0.21303934502159902,0.21303934502159902,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,preferred_total,0.21303934502159902,0.21303934502159902,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,num_changed_characteristics,-0.20619696075252508,0.20619696075252508,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,low_change_score,0.20619696075250663,0.20619696075250663,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_devCategory_F,0.19415133452781666,0.19415133452781666,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_binaerDigitalOpenColl_MN_MN4,0.17139923397114623,0.17139923397114623,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_protectionArea_2,-0.16658525908854432,0.16658525908854432,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_binaerOpenColl_MP_MP2,0.16639402349069368,0.16639402349069368,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_explosionApproval_K,-0.15027167967618524,0.15027167967618524,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_characteristic_VG,0.14328482097554737,0.14328482097554737,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,evidence_level_LOW,-0.12971414596193195,0.12971414596193195,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_binaerOpenColl_MP_MP1,-0.10552574763372033,0.10552574763372033,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,record_type_DERIVED,0.10492547149993832,0.10492547149993832,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_characteristic_CA,0.08478302086655479,0.08478302086655479,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_stromEingaenge_IS2,0.08409836837940787,0.08409836837940787,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,evidence_score_normalized,0.0742896359918879,0.0742896359918879,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,evidence_score,0.07428963599188539,0.07428963599188539,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_stromSchaltbar_CS2,0.0627061704340607,0.0627061704340607,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_binaerOpenColl_MP_NOVALUE,0.057324379480338694,0.057324379480338694,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_protectionArea_N,0.03652279286952507,0.03652279286952507,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,config_explosionApproval_N,0.03652279286952157,0.03652279286952157,coefficient
MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,generation_method_DEPENDENCY_TWO_CHARACTERISTIC,0.012427851246886546,0.012427851246886546,coefficient
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,source_frequency,0.07972910898484009,0.07972910898484009,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,source_frequency_score,0.06610065650745403,0.06610065650745403,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,evidence_score,0.0551822185972476,0.0551822185972476,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,evidence_score_normalized,0.03918145075370359,0.03918145075370359,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,unmentioned_features,0.03686555368966505,0.03686555368966505,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,evidence_level_OBSERVED,0.03453185423946717,0.03453185423946717,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_stromSchaltbar_NOVALUE,0.034373226949918775,0.034373226949918775,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_stromEingaenge_NOVALUE,0.033078296692895914,0.033078296692895914,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,generation_method_REAL_OBSERVED,0.029743830458055395,0.029743830458055395,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,observed_configuration_score,0.029699125588982227,0.029699125588982227,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_stromEingaenge_IS1,0.029587618166539386,0.029587618166539386,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,nearest_real_distance,0.027749182116516443,0.027749182116516443,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,num_changed_characteristics,0.0268960035263764,0.0268960035263764,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,record_type_DERIVED,0.026541548826223248,0.026541548826223248,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,record_type_OBSERVED,0.025092993861498623,0.025092993861498623,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,low_change_score,0.02498030343418899,0.02498030343418899,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_powerSupply,0.02479346100522177,0.02479346100522177,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_dataInterface_NN,0.022946896098352182,0.022946896098352182,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,real_proximity_score,0.022391520709173527,0.022391520709173527,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_stromSchaltbar_CS1,0.020360484374723743,0.020360484374723743,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_dataInterface_HS,0.01856737799287811,0.01856737799287811,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_temperaturEingaenge_NOVALUE,0.018470928828925478,0.018470928828925478,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_customUserFluid_NOVALUE,0.015820935245993054,0.015820935245993054,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_customUserFluid_1,0.014461607718131925,0.014461607718131925,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,mandatory_total,0.012163951467804095,0.012163951467804095,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,mandatory_satisfied,0.011920720165274451,0.011920720165274451,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_temperaturEingaenge_TT1,0.011918295138889914,0.011918295138889914,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_certification_NN,0.011823795020374766,0.011823795020374766,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,preferred_satisfied,0.01128010403209474,0.01128010403209474,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,preferred_total,0.010986661666258828,0.010986661666258828,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_stromSchaltbar_CS2,0.010587607901814969,0.010587607901814969,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_certification_MN,0.010363484286248986,0.010363484286248986,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,generation_method_TWO_CHARACTERISTIC,0.008602608845858688,0.008602608845858688,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_waveInjector_NOVALUE,0.008374248770616696,0.008374248770616696,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_dataInterface_PA,0.007938004942737217,0.007938004942737217,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_waveInjector_FWI,0.0066895619052934445,0.0066895619052934445,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_binaerOpenColl_MP_MP4,0.006218111779136497,0.006218111779136497,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_devCategory_G,0.005792422059955117,0.005792422059955117,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_characteristic_GP,0.004904950866349334,0.004904950866349334,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_temperaturEingaenge_TT2,0.004652224004799451,0.004652224004799451,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_devCategory_F,0.004609328122710227,0.004609328122710227,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,evidence_level_MODERATE,0.00430466271243731,0.00430466271243731,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_characteristic_TE,0.004180483412439452,0.004180483412439452,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_characteristic_ST,0.00406802268367918,0.00406802268367918,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_binaerDigitalOpenColl_MN_MN1,0.00405924748800892,0.00405924748800892,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_explosionApproval_K,0.0039371047565271615,0.0039371047565271615,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,evidence_level_VERY_STRONG,0.003881014868842494,0.003881014868842494,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_steamApplication_NOVALUE,0.003831962280529746,0.003831962280529746,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_binaerOpenColl_MP_MP1,0.0034743880208353006,0.0034743880208353006,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_characteristic_CA,0.0034378435031181365,0.0034378435031181365,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_protectionArea_N,0.003429187316355892,0.003429187316355892,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_binaerOpenColl_MP_NOVALUE,0.0034066529886183357,0.0034066529886183357,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_binaerDigitalOpenColl_MN_MN4,0.0033988544569432833,0.0033988544569432833,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_explosionApproval_A,0.003385259402622387,0.003385259402622387,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_binaerDigitalOpenColl_MN_NOVALUE,0.0033322772947597997,0.0033322772947597997,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_protectionArea_2,0.003274692377725771,0.003274692377725771,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_devCategory_H,0.003243811624953699,0.003243811624953699,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_explosionApproval_N,0.0032427449289535197,0.0032427449289535197,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_explosionApproval_F,0.0027525513830414412,0.0027525513830414412,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_dynamicGasMaster_NOVALUE,0.0025522559405519725,0.0025522559405519725,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_dynamicGasMaster_1,0.002351647867359669,0.002351647867359669,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,generation_method_DEPENDENCY_TWO_CHARACTERISTIC,0.0023498111078523592,0.0023498111078523592,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_dev_advMeterVerification_NOVALUE,0.002293836544764418,0.002293836544764418,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,generation_method_ONE_CHARACTERISTIC,0.0022555103100396164,0.0022555103100396164,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_dev_advMeterVerification_1,0.002109486269786483,0.002109486269786483,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_binaerDigitalOpenColl_MN_MN2,0.0020709489821102785,0.0020709489821102785,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_characteristic_PW,0.0017345221742173888,0.0017345221742173888,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_numberOfChannels,0.0016435888507507581,0.0016435888507507581,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_characteristic_WD,0.0015748702897491363,0.0015748702897491363,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_devCategory_S,0.001520535106340149,0.001520535106340149,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,evidence_level_LOW,0.0014627135921704993,0.0014627135921704993,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_steamApplication_N,0.0013708415607982301,0.0013708415607982301,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_dataInterface_MT,0.0011458171204988704,0.0011458171204988704,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_dataInterface_MR,0.0008287354198178089,0.0008287354198178089,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,evidence_level_STRONG,0.0007950350763473462,0.0007950350763473462,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_steamApplication_H,0.0005706256846626855,0.0005706256846626855,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_certification_CN,0.0003516130175119452,0.0003516130175119452,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_binaerOpenColl_MP_MP2,0.0002077627812614259,0.0002077627812614259,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_characteristic_VG,0.0001286847946234589,0.0001286847946234589,feature_importance
MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,config_stromEingaenge_IS2,6.813066520353092e-05,6.813066520353092e-05,feature_importance
