rfq_count,mean_candidate_count,median_candidate_count,min_candidate_count,max_candidate_count,top1_accuracy,top3_accuracy,top5_accuracy,top10_accuracy,mrr,mean_true_rank,median_true_rank,ndcg_at_3,ndcg_at_5,ndcg_at_10,regime,model,split,feature_count
732,3.377049180327869,2.0,1,23,0.8838797814207651,0.9972677595628415,1.0,1.0,0.9401183970856103,1.1284153005464481,1.0,0.9545253016100733,0.9557020135173777,0.9557020135173777,REALISTIC_BASELINE,LOGISTIC_REGRESSION,TEST,22
732,3.377049180327869,2.0,1,23,0.912568306010929,0.9986338797814208,1.0,1.0,0.9550318761384335,1.0956284153005464,1.0,0.9661541741266612,0.9667425300803133,0.9667425300803133,REALISTIC_BASELINE,RANDOM_FOREST,TEST,22
732,3.377049180327869,2.0,1,23,0.9153005464480874,1.0,1.0,1.0,0.9569672131147541,1.0887978142076502,1.0,0.96820335445453,0.96820335445453,0.96820335445453,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,TEST,22
732,3.377049180327869,2.0,1,23,0.9030054644808743,0.9986338797814208,1.0,1.0,0.9504781420765027,1.1038251366120218,1.0,0.9628036796301744,0.9633920355838266,0.9633920355838266,PROVENANCE_AWARE,LOGISTIC_REGRESSION,TEST,29
732,3.377049180327869,2.0,1,23,0.912568306010929,0.9972677595628415,1.0,1.0,0.9549180327868853,1.0969945355191257,1.0,0.9654711140173717,0.966647825924676,0.966647825924676,PROVENANCE_AWARE,RANDOM_FOREST,TEST,29
732,3.377049180327869,2.0,1,23,0.9221311475409836,1.0,1.0,1.0,0.9603825136612022,1.0819672131147542,1.0,0.9707243260831402,0.9707243260831402,0.9707243260831402,PROVENANCE_AWARE,HIST_GRADIENT_BOOSTING,TEST,29
732,3.377049180327869,2.0,1,23,0.9030054644808743,0.9986338797814208,1.0,1.0,0.9504781420765027,1.1038251366120218,1.0,0.9628036796301744,0.9633920355838266,0.9633920355838266,MECHANISTIC_UPPER_BOUND,LOGISTIC_REGRESSION,TEST,35
732,3.377049180327869,2.0,1,23,0.9180327868852459,0.9986338797814208,1.0,1.0,0.9579918032786885,1.0887978142076502,1.0,0.9683498172131171,0.9689381731667692,0.9689381731667692,MECHANISTIC_UPPER_BOUND,RANDOM_FOREST,TEST,35
732,3.377049180327869,2.0,1,23,0.9221311475409836,0.9986338797814208,1.0,1.0,0.9604963570127505,1.0819672131147542,1.0,0.9702201317574183,0.9708084877110704,0.9708084877110704,MECHANISTIC_UPPER_BOUND,HIST_GRADIENT_BOOSTING,TEST,35
